graph,instance,algorithm,requests,robots,capacity,demand,num_instance,isBigTW,cost,time,distance,used_vehicles,used_max,used_min,used_mean,computational_time
big_vid_2,9HR_6Q_100RQT_2q_3,MILP,100,9,6,2,3,False,22160.0,6157.0,22100.0,6.0,4780.0,2720.0,3683.3333333333335,969.82
big_vid_2,9HR_6Q_100RQT_2q_3,Heuristic,100,9,6,2,3,False,23410.0,6208.0,23340.0,7.0,5380.0,1460.0,3334.285714285714,0.6953132152557373
big_vid_2,9HR_6Q_50RQT_3q_bigTW_9,MILP,50,9,6,3,9,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_2q_4,MILP,100,9,6,2,4,False,21580.0,6945.0,21500.0,8.0,3900.0,660.0,2687.5,4601.79
big_vid_2,9HR_6Q_100RQT_2q_4,Heuristic,100,9,6,2,4,False,23120.0,6945.0,23040.0,8.0,4460.0,1180.0,2880.0,0.7866110801696777
big_vid_2,9HR_6Q_50RQT_2q_bigTW_9,MILP,50,9,6,2,9,True,,,,,,,,
big_vid_2,9HR_6Q_50RQT_3q_5,MILP,50,9,6,3,5,False,10990.0,3435.0,10920.0,7.0,1980.0,1020.0,1560.0,155.2
big_vid_2,9HR_6Q_50RQT_3q_5,Heuristic,50,9,6,3,5,False,11300.0,3435.0,11240.0,6.0,2780.0,1280.0,1873.3333333333333,0.21412181854248047
big_vid_2,6HR_6Q_100RQT_3q_4,MILP,100,6,6,3,4,False,24580.0,6771.0,24520.0,6.0,5040.0,2380.0,4086.6666666666665,169.67
big_vid_2,6HR_6Q_100RQT_3q_4,Heuristic,100,6,6,3,4,False,25620.0,6825.0,25560.0,6.0,6520.0,2600.0,4260.0,0.6025471687316895
big_vid_2,6HR_6Q_100RQT_3q_3,MILP,100,6,6,3,3,False,25480.0,7847.0,25420.0,6.0,6180.0,1200.0,4236.666666666667,42.66
big_vid_2,6HR_6Q_100RQT_3q_3,Heuristic,100,6,6,3,3,False,26800.0,7917.0,26740.0,6.0,6420.0,3040.0,4456.666666666667,0.6668877601623535
big_vid_2,6HR_6Q_50RQT_3q_5,MILP,50,6,6,3,5,False,10870.0,3907.0,10820.0,5.0,3160.0,840.0,2164.0,27.44
big_vid_2,6HR_6Q_50RQT_3q_5,Heuristic,50,6,6,3,5,False,12660.0,3913.0,12600.0,6.0,3920.0,280.0,2100.0,0.23726916313171387
big_vid_2,6HR_6Q_50RQT_3q_2,MILP,50,6,6,3,2,False,12130.0,4275.0,12080.0,5.0,3620.0,1480.0,2416.0,31.76
big_vid_2,6HR_6Q_50RQT_3q_2,Heuristic,50,6,6,3,2,False,12700.0,4325.0,12660.0,4.0,4160.0,1540.0,3165.0,0.1981031894683838
big_vid_2,9HR_6Q_50RQT_3q_4,MILP,50,9,6,3,4,False,12310.0,4701.0,12240.0,7.0,3060.0,840.0,1748.5714285714287,127.42
big_vid_2,9HR_6Q_50RQT_3q_4,Heuristic,50,9,6,3,4,False,12600.0,4651.0,12540.0,6.0,3540.0,840.0,2090.0,0.2390131950378418
big_vid_2,9HR_6Q_100RQT_2q_5,MILP,100,9,6,2,5,False,22670.0,8225.0,22600.0,7.0,4500.0,500.0,3228.5714285714284,1565.08
big_vid_2,9HR_6Q_100RQT_2q_5,Heuristic,100,9,6,2,5,False,24800.0,8425.0,24720.0,8.0,6040.0,500.0,3090.0,0.806157112121582
big_vid_2,9HR_6Q_50RQT_3q_bigTW_8,MILP,50,9,6,3,8,True,,,,,,,,
big_vid_2,9HR_6Q_50RQT_2q_bigTW_8,MILP,50,9,6,2,8,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_2q_2,MILP,100,9,6,2,2,False,23460.0,7671.0,23380.0,8.0,4220.0,1200.0,2922.5,883.43
big_vid_2,9HR_6Q_100RQT_2q_2,Heuristic,100,9,6,2,2,False,24770.0,7621.0,24700.0,7.0,6860.0,2020.0,3528.5714285714284,0.7789788246154785
big_vid_2,9HR_6Q_50RQT_3q_3,MILP,50,9,6,3,3,False,12070.0,3095.0,12000.0,7.0,2780.0,720.0,1714.2857142857142,481.37
big_vid_2,9HR_6Q_50RQT_3q_3,Heuristic,50,9,6,3,3,False,11990.0,3262.0,11920.0,7.0,2740.0,300.0,1702.857142857143,0.20662212371826172
big_vid_2,9HR_6Q_50RQT_2q_bigTW_6,MILP,50,9,6,2,6,True,,,,,,,,
big_vid_2,9HR_6Q_50RQT_3q_bigTW_6,MILP,50,9,6,3,6,True,,,,,,,,
big_vid_2,9HR_6Q_50RQT_3q_bigTW_1,MILP,50,9,6,3,1,True,,,,,,,,
big_vid_2,9HR_6Q_50RQT_2q_bigTW_1,MILP,50,9,6,2,1,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_3q_bigTW_6,MILP,100,9,6,3,6,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_2q_bigTW_6,MILP,100,9,6,2,6,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_2q_bigTW_8,MILP,50,6,6,2,8,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_3q_bigTW_8,MILP,50,6,6,3,8,True,,,,,,,,
big_vid_2,3HR_6Q_50RQT_3q_2,MILP,50,3,6,3,2,False,14630.0,8119.0,14600.0,3.0,6160.0,3440.0,4866.666666666667,4.88
big_vid_2,3HR_6Q_50RQT_3q_2,Heuristic,50,3,6,3,2,False,15130.0,8119.0,15100.0,3.0,7700.0,3420.0,5033.333333333333,0.23410892486572266
big_vid_2,3HR_6Q_100RQT_2q_bigTW_8,MILP,100,3,6,2,8,True,18810.0,12491.0,18780.0,3.0,8580.0,4220.0,6260.0,2658.67
big_vid_2,3HR_6Q_100RQT_2q_bigTW_8,Heuristic,100,3,6,2,8,True,22110.0,12541.0,22080.0,3.0,10640.0,2100.0,7360.0,1.1558473110198975
big_vid_2,3HR_6Q_100RQT_3q_bigTW_8,MILP,100,3,6,3,8,True,21590.0,12541.0,21560.0,3.0,7900.0,6340.0,7186.666666666667,686.16
big_vid_2,3HR_6Q_100RQT_3q_bigTW_8,Heuristic,100,3,6,3,8,True,23770.0,12491.0,23740.0,3.0,10720.0,3140.0,7913.333333333333,0.9810388088226318
big_vid_2,3HR_6Q_50RQT_3q_5,MILP,50,3,6,3,5,False,12770.0,6255.0,12740.0,3.0,4520.0,3940.0,4246.666666666667,2.36
big_vid_2,3HR_6Q_50RQT_3q_5,Heuristic,50,3,6,3,5,False,13110.0,6261.0,13080.0,3.0,4540.0,4080.0,4360.0,0.19971299171447754
big_vid_2,9HR_6Q_100RQT_2q_bigTW_1,MILP,100,9,6,2,1,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_3q_bigTW_1,MILP,100,9,6,3,1,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_3q_bigTW_6,MILP,50,6,6,3,6,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_2q_bigTW_6,MILP,50,6,6,2,6,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_2q_bigTW_8,MILP,100,9,6,2,8,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_3q_bigTW_8,MILP,100,9,6,3,8,True,,,,,,,,
big_vid_2,3HR_6Q_100RQT_2q_bigTW_1,MILP,100,3,6,2,1,True,20590.0,13285.0,20560.0,3.0,7640.0,5940.0,6853.333333333333,828.27
big_vid_2,3HR_6Q_100RQT_2q_bigTW_1,Heuristic,100,3,6,2,1,True,22170.0,13403.0,22140.0,3.0,9940.0,5380.0,7380.0,1.3161542415618896
big_vid_2,3HR_6Q_100RQT_3q_bigTW_1,MILP,100,3,6,3,1,True,23570.0,13031.0,23540.0,3.0,9600.0,6380.0,7846.666666666667,193.55
big_vid_2,3HR_6Q_100RQT_3q_bigTW_1,Heuristic,100,3,6,3,1,True,25050.0,13427.0,25020.0,3.0,11260.0,4320.0,8340.0,1.071504831314087
big_vid_2,6HR_6Q_50RQT_2q_bigTW_1,MILP,50,6,6,2,1,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_3q_bigTW_1,MILP,50,6,6,3,1,True,,,,,,,,
big_vid_2,3HR_6Q_100RQT_3q_bigTW_6,MILP,100,3,6,3,6,True,21810.0,13039.0,21780.0,3.0,9020.0,4980.0,7260.0,136.47
big_vid_2,3HR_6Q_100RQT_3q_bigTW_6,Heuristic,100,3,6,3,6,True,24590.0,13039.0,24560.0,3.0,11000.0,6700.0,8186.666666666667,1.0161430835723877
big_vid_2,3HR_6Q_100RQT_2q_bigTW_6,MILP,100,3,6,2,6,True,19290.0,13039.0,19260.0,3.0,8660.0,4240.0,6420.0,759.95
big_vid_2,3HR_6Q_100RQT_2q_bigTW_6,Heuristic,100,3,6,2,6,True,22710.0,13039.0,22680.0,3.0,11780.0,4820.0,7560.0,1.1713449954986572
big_vid_2,3HR_6Q_100RQT_3q_9,MILP,100,3,6,3,9,False,27550.0,13503.0,27520.0,3.0,9940.0,7860.0,9173.333333333334,6.02
big_vid_2,3HR_6Q_100RQT_3q_9,Heuristic,100,3,6,3,9,False,28770.0,13673.0,28740.0,3.0,12720.0,6940.0,9580.0,0.8091461658477783
big_vid_2,3HR_6Q_100RQT_3q_0,MILP,100,3,6,3,0,False,27830.0,13169.0,27800.0,3.0,9600.0,8700.0,9266.666666666666,6.73
big_vid_2,3HR_6Q_100RQT_3q_0,Heuristic,100,3,6,3,0,False,29930.0,13249.0,29900.0,3.0,10600.0,9460.0,9966.666666666666,0.7676119804382324
big_vid_2,3HR_6Q_100RQT_3q_7,MILP,100,3,6,3,7,False,27130.0,13081.0,27100.0,3.0,10360.0,7740.0,9033.333333333334,7.12
big_vid_2,3HR_6Q_100RQT_3q_7,Heuristic,100,3,6,3,7,False,26990.0,12953.0,26960.0,3.0,10660.0,7600.0,8986.666666666666,0.7656071186065674
big_vid_2,6HR_6Q_50RQT_2q_bigTW_0,MILP,50,6,6,2,0,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_3q_bigTW_0,MILP,50,6,6,3,0,True,,,,,,,,
big_vid_2,3HR_6Q_100RQT_3q_bigTW_7,MILP,100,3,6,3,7,True,23890.0,14039.0,23860.0,3.0,10920.0,4700.0,7953.333333333333,197.57
big_vid_2,3HR_6Q_100RQT_3q_bigTW_7,Heuristic,100,3,6,3,7,True,26090.0,14039.0,26060.0,3.0,11460.0,6900.0,8686.666666666666,1.084911823272705
big_vid_2,3HR_6Q_100RQT_2q_bigTW_7,MILP,100,3,6,2,7,True,21170.0,14039.0,21140.0,3.0,8340.0,5740.0,7046.666666666667,249.79
big_vid_2,3HR_6Q_100RQT_2q_bigTW_7,Heuristic,100,3,6,2,7,True,23870.0,14039.0,23840.0,3.0,11160.0,5720.0,7946.666666666667,1.2225162982940674
big_vid_2,9HR_6Q_100RQT_2q_bigTW_9,MILP,100,9,6,2,9,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_3q_bigTW_9,MILP,100,9,6,3,9,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_3q_bigTW_7,MILP,50,6,6,3,7,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_2q_bigTW_7,MILP,50,6,6,2,7,True,,,,,,,,
big_vid_2,3HR_6Q_100RQT_2q_bigTW_0,MILP,100,3,6,2,0,True,22730.0,14541.0,22700.0,3.0,9860.0,3280.0,7566.666666666667,949.34
big_vid_2,3HR_6Q_100RQT_2q_bigTW_0,Heuristic,100,3,6,2,0,True,24130.0,14441.0,24100.0,3.0,10320.0,5160.0,8033.333333333333,1.3088009357452393
big_vid_2,3HR_6Q_100RQT_3q_bigTW_0,MILP,100,3,6,3,0,True,25590.0,14391.0,25560.0,3.0,9120.0,7620.0,8520.0,68.57
big_vid_2,3HR_6Q_100RQT_3q_bigTW_0,Heuristic,100,3,6,3,0,True,25490.0,14441.0,25460.0,3.0,12400.0,1500.0,8486.666666666666,1.1521599292755127
big_vid_2,3HR_6Q_100RQT_2q_bigTW_9,MILP,100,3,6,2,9,True,20800.0,15159.0,20780.0,2.0,11440.0,9340.0,10390.0,6082.59
big_vid_2,3HR_6Q_100RQT_2q_bigTW_9,Heuristic,100,3,6,2,9,True,24180.0,15209.0,24160.0,2.0,14200.0,9960.0,12080.0,1.4142751693725586
big_vid_2,3HR_6Q_100RQT_3q_bigTW_9,MILP,100,3,6,3,9,True,24490.0,15249.0,24460.0,3.0,10940.0,5860.0,8153.333333333333,178.69
big_vid_2,3HR_6Q_100RQT_3q_bigTW_9,Heuristic,100,3,6,3,9,True,27130.0,15209.0,27100.0,3.0,12520.0,3180.0,9033.333333333334,1.0385611057281494
big_vid_2,9HR_6Q_100RQT_2q_bigTW_0,MILP,100,9,6,2,0,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_3q_bigTW_0,MILP,100,9,6,3,0,True,,,,,,,,
big_vid_2,3HR_6Q_50RQT_3q_4,MILP,50,3,6,3,4,False,13330.0,6837.0,13300.0,3.0,5120.0,3160.0,4433.333333333333,2.77
big_vid_2,3HR_6Q_50RQT_3q_4,Heuristic,50,3,6,3,4,False,13710.0,6943.0,13680.0,3.0,6560.0,1960.0,4560.0,0.21578097343444824
big_vid_2,6HR_6Q_50RQT_2q_bigTW_9,MILP,50,6,6,2,9,True,,,,,,,,
big_vid_2,3HR_6Q_50RQT_3q_3,MILP,50,3,6,3,3,False,23070.0,6221.0,13040.0,4.0,4800.0,1640.0,3260.0,3.44
big_vid_2,3HR_6Q_50RQT_3q_3,Heuristic,50,3,6,3,3,False,13570.0,6467.0,13540.0,3.0,5680.0,3080.0,4513.333333333333,0.2049999237060547
big_vid_2,6HR_6Q_50RQT_3q_bigTW_9,MILP,50,6,6,3,9,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_3q_bigTW_7,MILP,100,9,6,3,7,True,,,,,,,,
big_vid_2,9HR_6Q_100RQT_2q_bigTW_7,MILP,100,9,6,2,7,True,,,,,,,,
big_vid_2,3HR_6Q_100RQT_3q_6,MILP,100,3,6,3,6,False,24850.0,11779.0,24820.0,3.0,9940.0,5640.0,8273.333333333334,12.39
big_vid_2,3HR_6Q_100RQT_3q_6,Heuristic,100,3,6,3,6,False,26810.0,11695.0,26780.0,3.0,9560.0,8340.0,8926.666666666666,0.7620580196380615
big_vid_2,3HR_6Q_100RQT_3q_1,MILP,100,3,6,3,1,False,38470.0,14177.0,28440.0,4.0,9080.0,3360.0,7110.0,5.76
big_vid_2,3HR_6Q_100RQT_3q_1,Heuristic,100,3,6,3,1,False,27310.0,14199.0,27280.0,3.0,12280.0,6860.0,9093.333333333334,0.8184912204742432
big_vid_2,3HR_6Q_100RQT_3q_8,MILP,100,3,6,3,8,False,24970.0,13179.0,24940.0,3.0,9980.0,7080.0,8313.333333333334,9.97
big_vid_2,3HR_6Q_100RQT_3q_8,Heuristic,100,3,6,3,8,False,26190.0,13179.0,26160.0,3.0,9560.0,7640.0,8720.0,0.8141169548034668
big_vid_2,3HR_6Q_50RQT_2q_4,MILP,50,3,6,2,4,False,11870.0,6837.0,11840.0,3.0,5240.0,2140.0,3946.6666666666665,3.18
big_vid_2,3HR_6Q_50RQT_2q_4,Heuristic,50,3,6,2,4,False,13050.0,6699.0,13020.0,3.0,5380.0,3180.0,4340.0,0.22442889213562012
big_vid_2,3HR_6Q_50RQT_2q_3,MILP,50,3,6,2,3,False,12190.0,6473.0,12160.0,3.0,5180.0,2720.0,4053.3333333333335,4.54
big_vid_2,3HR_6Q_50RQT_2q_3,Heuristic,50,3,6,2,3,False,12390.0,6197.0,12360.0,3.0,5180.0,2900.0,4120.0,0.22907423973083496
big_vid_2,3HR_6Q_100RQT_2q_6,MILP,100,3,6,2,6,False,24350.0,11897.0,24320.0,3.0,8560.0,7800.0,8106.666666666667,14.53
big_vid_2,3HR_6Q_100RQT_2q_6,Heuristic,100,3,6,2,6,False,25210.0,11785.0,25180.0,3.0,10180.0,7220.0,8393.333333333334,0.8183143138885498
big_vid_2,3HR_6Q_100RQT_2q_1,MILP,100,3,6,2,1,False,26310.0,14109.0,26280.0,3.0,10660.0,6480.0,8760.0,6.25
big_vid_2,3HR_6Q_100RQT_2q_1,Heuristic,100,3,6,2,1,False,27870.0,13997.0,27840.0,3.0,10600.0,7420.0,9280.0,0.919435977935791
big_vid_2,3HR_6Q_100RQT_2q_8,MILP,100,3,6,2,8,False,24150.0,13079.0,24120.0,3.0,9360.0,6480.0,8040.0,16.19
big_vid_2,3HR_6Q_100RQT_2q_8,Heuristic,100,3,6,2,8,False,35650.0,13229.0,25620.0,4.0,9060.0,3800.0,6405.0,0.8154959678649902
big_vid_2,3HR_6Q_50RQT_2q_2,MILP,50,3,6,2,2,False,12770.0,8119.0,12740.0,3.0,6300.0,2700.0,4246.666666666667,4.84
big_vid_2,3HR_6Q_50RQT_2q_2,Heuristic,50,3,6,2,2,False,13530.0,8119.0,13500.0,3.0,5280.0,3960.0,4500.0,0.24648714065551758
big_vid_2,3HR_6Q_50RQT_2q_5,MILP,50,3,6,2,5,False,12030.0,6239.0,12000.0,3.0,4520.0,3080.0,4000.0,4.6
big_vid_2,3HR_6Q_50RQT_2q_5,Heuristic,50,3,6,2,5,False,13390.0,6489.0,13360.0,3.0,6100.0,3060.0,4453.333333333333,0.22129201889038086
big_vid_2,3HR_6Q_100RQT_2q_9,MILP,100,3,6,2,9,False,25550.0,13503.0,25520.0,3.0,11140.0,5300.0,8506.666666666666,7.5
big_vid_2,3HR_6Q_100RQT_2q_9,Heuristic,100,3,6,2,9,False,27770.0,13673.0,27740.0,3.0,12100.0,5880.0,9246.666666666666,0.8355252742767334
big_vid_2,3HR_6Q_100RQT_2q_0,MILP,100,3,6,2,0,False,26270.0,13291.0,26240.0,3.0,10760.0,6320.0,8746.666666666666,10.68
big_vid_2,3HR_6Q_100RQT_2q_0,Heuristic,100,3,6,2,0,False,38570.0,13219.0,28540.0,4.0,10020.0,1980.0,7135.0,0.8280351161956787
big_vid_2,3HR_6Q_100RQT_2q_7,MILP,100,3,6,2,7,False,26030.0,13003.0,26000.0,3.0,10060.0,7380.0,8666.666666666666,8.37
big_vid_2,3HR_6Q_100RQT_2q_7,Heuristic,100,3,6,2,7,False,27330.0,13081.0,27300.0,3.0,11560.0,6660.0,9100.0,0.8512887954711914
big_vid_2,9HR_6Q_100RQT_3q_1,MILP,100,9,6,3,1,False,23070.0,6347.0,22980.0,9.0,4360.0,440.0,2553.3333333333335,179.82
big_vid_2,9HR_6Q_100RQT_3q_1,Heuristic,100,9,6,3,1,False,24560.0,6347.0,24480.0,8.0,4500.0,360.0,3060.0,0.6613497734069824
big_vid_2,9HR_6Q_50RQT_2q_0,MILP,50,9,6,2,0,False,10150.0,3169.0,10080.0,7.0,2580.0,940.0,1440.0,617.67
big_vid_2,9HR_6Q_50RQT_2q_0,Heuristic,50,9,6,2,0,False,10700.0,3169.0,10640.0,6.0,2480.0,720.0,1773.3333333333333,0.2337350845336914
big_vid_2,9HR_6Q_50RQT_2q_7,MILP,50,9,6,2,7,False,12430.0,4337.0,12380.0,5.0,3520.0,1520.0,2476.0,120.65
big_vid_2,9HR_6Q_50RQT_2q_7,Heuristic,50,9,6,2,7,False,12570.0,4287.0,12520.0,5.0,3240.0,2020.0,2504.0,0.29888105392456055
big_vid_2,9HR_6Q_100RQT_3q_6,MILP,100,9,6,3,6,False,21480.0,6057.0,21400.0,8.0,4260.0,1060.0,2675.0,1129.73
big_vid_2,9HR_6Q_100RQT_3q_6,Heuristic,100,9,6,3,6,False,22850.0,5907.0,22780.0,7.0,5000.0,1160.0,3254.285714285714,0.7022991180419922
big_vid_2,9HR_6Q_100RQT_3q_8,MILP,100,9,6,3,8,False,22060.0,6927.0,21980.0,8.0,5020.0,1020.0,2747.5,259.76
big_vid_2,9HR_6Q_100RQT_3q_8,Heuristic,100,9,6,3,8,False,22760.0,6927.0,22680.0,8.0,4460.0,340.0,2835.0,0.793910026550293
big_vid_2,9HR_6Q_50RQT_2q_9,MILP,50,9,6,2,9,False,11410.0,3545.0,11340.0,7.0,2600.0,860.0,1620.0,114.27
big_vid_2,9HR_6Q_50RQT_2q_9,Heuristic,50,9,6,2,9,False,12060.0,3545.0,11980.0,8.0,2540.0,240.0,1497.5,0.23315811157226562
big_vid_2,6HR_6Q_100RQT_2q_bigTW_0,MILP,100,6,6,2,0,True,19090.0,8463.0,19040.0,5.0,4760.0,2940.0,3808.0,69083.12
big_vid_2,6HR_6Q_100RQT_2q_bigTW_0,Heuristic,100,6,6,2,0,True,22880.0,8341.0,22840.0,4.0,7480.0,2500.0,5710.0,1.0598137378692627
big_vid_2,6HR_6Q_100RQT_3q_bigTW_0,MILP,100,6,6,3,0,True,,,,,,,,
big_vid_2,6HR_6Q_100RQT_2q_0,MILP,100,6,6,2,0,False,23200.0,7527.0,23140.0,6.0,6760.0,480.0,3856.6666666666665,181.59
big_vid_2,6HR_6Q_100RQT_2q_0,Heuristic,100,6,6,2,0,False,24610.0,7415.0,24560.0,5.0,6840.0,3260.0,4912.0,0.7374751567840576
big_vid_2,3HR_6Q_50RQT_3q_bigTW_5,MILP,50,3,6,3,5,True,9850.0,6267.0,9820.0,3.0,4480.0,2320.0,3273.3333333333335,154.07
big_vid_2,3HR_6Q_50RQT_3q_bigTW_5,Heuristic,50,3,6,3,5,True,11970.0,5792.0,11940.0,3.0,5740.0,2840.0,3980.0,0.25211191177368164
big_vid_2,3HR_6Q_50RQT_2q_bigTW_5,MILP,50,3,6,2,5,True,8540.0,6101.0,8520.0,2.0,4940.0,3580.0,4260.0,2568.18
big_vid_2,3HR_6Q_50RQT_2q_bigTW_5,Heuristic,50,3,6,2,5,True,10400.0,5919.0,10380.0,2.0,5720.0,4660.0,5190.0,0.3322179317474365
big_vid_2,6HR_6Q_50RQT_2q_8,MILP,50,6,6,2,8,False,10180.0,3913.0,10140.0,4.0,3440.0,1480.0,2535.0,131.68
big_vid_2,6HR_6Q_50RQT_2q_8,Heuristic,50,6,6,2,8,False,11170.0,3801.0,11120.0,5.0,3460.0,480.0,2224.0,0.7422778606414795
big_vid_2,6HR_6Q_100RQT_3q_bigTW_7,MILP,100,6,6,3,7,True,,,,,,,,
big_vid_2,6HR_6Q_100RQT_2q_bigTW_7,MILP,100,6,6,2,7,True,,,,,,,,
big_vid_2,3HR_6Q_50RQT_2q_bigTW_2,MILP,50,3,6,2,2,True,11350.0,6419.0,11320.0,3.0,5620.0,1260.0,3773.3333333333335,214.81
big_vid_2,3HR_6Q_50RQT_2q_bigTW_2,Heuristic,50,3,6,2,2,True,11310.0,7005.0,11280.0,3.0,6620.0,300.0,3760.0,0.3579730987548828
big_vid_2,3HR_6Q_50RQT_3q_bigTW_2,MILP,50,3,6,3,2,True,11230.0,6419.0,11200.0,3.0,5100.0,2500.0,3733.3333333333335,90.02
big_vid_2,3HR_6Q_50RQT_3q_bigTW_2,Heuristic,50,3,6,3,2,True,13730.0,6690.0,13700.0,3.0,6640.0,1680.0,4566.666666666667,0.30427098274230957
big_vid_2,6HR_6Q_100RQT_2q_7,MILP,100,6,6,2,7,False,23950.0,10191.0,23900.0,5.0,7200.0,1980.0,4780.0,140.26
big_vid_2,6HR_6Q_100RQT_2q_7,Heuristic,100,6,6,2,7,False,25560.0,10191.0,25500.0,6.0,6300.0,480.0,4250.0,2.031688928604126
big_vid_2,6HR_6Q_50RQT_2q_1,MILP,50,6,6,2,1,False,12210.0,5661.0,12160.0,5.0,4240.0,740.0,2432.0,20.54
big_vid_2,6HR_6Q_50RQT_2q_1,Heuristic,50,6,6,2,1,False,13050.0,5661.0,13000.0,5.0,4000.0,220.0,2600.0,0.2623770236968994
big_vid_2,6HR_6Q_100RQT_2q_9,MILP,100,6,6,2,9,False,24440.0,9947.0,24380.0,6.0,7840.0,1040.0,4063.3333333333335,201.35
big_vid_2,6HR_6Q_100RQT_2q_9,Heuristic,100,6,6,2,9,False,25120.0,9947.0,25060.0,6.0,7020.0,2340.0,4176.666666666667,0.8495488166809082
big_vid_2,6HR_6Q_100RQT_2q_bigTW_9,MILP,100,6,6,2,9,True,,,,,,,,
big_vid_2,6HR_6Q_100RQT_3q_bigTW_9,MILP,100,6,6,3,9,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_2q_6,MILP,50,6,6,2,6,False,11060.0,4371.0,11000.0,6.0,3160.0,620.0,1833.3333333333333,12.98
big_vid_2,6HR_6Q_50RQT_2q_6,Heuristic,50,6,6,2,6,False,12960.0,4421.0,12900.0,6.0,3720.0,380.0,2150.0,0.21372580528259277
big_vid_2,9HR_6Q_50RQT_2q_8,MILP,50,9,6,2,8,False,10600.0,3515.0,10540.0,6.0,2800.0,640.0,1756.6666666666667,133.48
big_vid_2,9HR_6Q_50RQT_2q_8,Heuristic,50,9,6,2,8,False,11740.0,3515.0,11680.0,6.0,2920.0,1480.0,1946.6666666666667,0.23641109466552734
big_vid_2,9HR_6Q_100RQT_3q_9,MILP,100,9,6,3,9,False,23580.0,7205.0,23500.0,8.0,4720.0,1200.0,2937.5,2198.34
big_vid_2,9HR_6Q_100RQT_3q_9,Heuristic,100,9,6,3,9,False,24500.0,7205.0,24420.0,8.0,5360.0,1260.0,3052.5,0.7285981178283691
big_vid_2,9HR_6Q_100RQT_3q_7,MILP,100,9,6,3,7,False,24130.0,7465.0,24060.0,7.0,5320.0,2320.0,3437.1428571428573,4427.45
big_vid_2,9HR_6Q_100RQT_3q_7,Heuristic,100,9,6,3,7,False,26150.0,7465.0,26080.0,7.0,5240.0,2520.0,3725.714285714286,0.7064881324768066
big_vid_2,9HR_6Q_50RQT_2q_6,MILP,50,9,6,2,6,False,11130.0,3153.0,11060.0,7.0,2300.0,780.0,1580.0,255.48
big_vid_2,9HR_6Q_50RQT_2q_6,Heuristic,50,9,6,2,6,False,12210.0,3395.0,12140.0,7.0,3020.0,200.0,1734.2857142857142,0.22190523147583008
big_vid_2,9HR_6Q_50RQT_2q_1,MILP,50,9,6,2,1,False,11880.0,5365.0,11820.0,6.0,3380.0,160.0,1970.0,642.92
big_vid_2,9HR_6Q_50RQT_2q_1,Heuristic,50,9,6,2,1,False,12960.0,5215.0,12900.0,6.0,3880.0,240.0,2150.0,0.25886988639831543
big_vid_2,9HR_6Q_100RQT_3q_0,MILP,100,9,6,3,0,False,24570.0,7249.0,24500.0,7.0,5860.0,1560.0,3500.0,258.0
big_vid_2,9HR_6Q_100RQT_3q_0,Heuristic,100,9,6,3,0,False,27920.0,6969.0,27840.0,8.0,5980.0,1720.0,3480.0,0.6698529720306396
big_vid_2,6HR_6Q_100RQT_2q_8,MILP,100,6,6,2,8,False,20520.0,7425.0,20460.0,6.0,5320.0,160.0,3410.0,64.6
big_vid_2,6HR_6Q_100RQT_2q_8,Heuristic,100,6,6,2,8,False,21650.0,7397.0,21600.0,5.0,6780.0,1800.0,4320.0,0.7704088687896729
big_vid_2,6HR_6Q_50RQT_2q_7,MILP,50,6,6,2,7,False,12810.0,6933.0,12760.0,5.0,4980.0,580.0,2552.0,11.86
big_vid_2,6HR_6Q_50RQT_2q_7,Heuristic,50,6,6,2,7,False,14220.0,6933.0,14160.0,6.0,5220.0,740.0,2360.0,0.2657608985900879
big_vid_2,6HR_6Q_100RQT_2q_bigTW_8,MILP,100,6,6,2,8,True,,,,,,,,
big_vid_2,6HR_6Q_100RQT_3q_bigTW_8,MILP,100,6,6,3,8,True,,,,,,,,
big_vid_2,6HR_6Q_50RQT_2q_0,MILP,50,6,6,2,0,False,10020.0,4235.0,9980.0,4.0,3560.0,2020.0,2495.0,141.15
big_vid_2,6HR_6Q_50RQT_2q_0,Heuristic,50,6,6,2,0,False,11550.0,4205.0,11500.0,5.0,3260.0,1260.0,2300.0,0.22973275184631348
big_vid_2,6HR_6Q_100RQT_3q_bigTW_6,MILP,100,6,6,3,6,True,,,,,,,,
